AQUIFER_ID,Region,Decade,n_stn_decade,mean_ratio_neg,mean_ratio_pos,mean_frac_neg,mean_frac_pos,mean_sum_anom,mean_sum_neg,mean_sum_pos
197,US,1990,6,-0.20033364285714295,0.3015596023809524,0.3821428571428571,0.6178571428571429,1.0297146666666668,-1.0949950000000006,2.1247096666666674
197,US,2000,5,-0.27447228,0.17481780000000008,0.61,0.39,-0.9677411999999995,-2.5383732,1.570632000000001
197,US,2010,2,-0.2841499999999997,0.4032889999999998,0.5,0.5,1.1567190000000012,-2.537461999999997,3.6941809999999977
197,US,2020,2,-0.46735999999999944,0.05435633333333294,0.6666666666666666,0.3333333333333333,-1.2390109999999994,-1.4020799999999982,0.1630689999999988
198,US,1960,14,-0.2044874285714285,0.28291971428571416,0.35714285714285715,0.6428571428571429,0.15686457142857138,-0.408974857142857,0.5658394285714283
198,US,1970,6,-0.2627118518518518,0.17410819259259255,0.662962962962963,0.337037037037037,-0.8663940000000001,-2.575556666666666,1.709162666666666
198,US,1980,9,-0.369650814814815,0.4196400864197532,0.46913580246913583,0.5197530864197532,0.11260799999999963,-2.2501000000000024,2.3627080000000023
198,US,1990,9,-0.23112856666666662,0.20007854814814813,0.6222222222222222,0.37777777777777777,-0.006265111111110795,-1.8545371111111106,1.848272
198,US,2000,9,-0.3468043095238096,0.22303973015873024,0.642063492063492,0.34206349206349207,-1.175851111111111,-3.3573715555555563,2.181520444444445
199,US,1930,2,-0.10769733333333349,0.11201433333333337,0.5833333333333333,0.41666666666666663,-0.02591100000000046,-0.31394800000000056,0.2880370000000001
199,US,1940,3,-0.05096459999999999,0.14179491666666666,0.3333333333333333,0.625,0.7213593333333334,-0.4317959999999999,1.1531553333333333
199,US,1950,6,-0.8422549111111111,0.6259231444444444,0.5666666666666667,0.37777777777777777,-1.332229333333333,-4.041644666666666,2.709415333333333
199,US,1960,7,-0.5868595388888886,0.385478891269841,0.5115079365079366,0.4884920634920635,-1.2196337142857143,-3.9280005714285697,2.7083668571428556
199,US,1970,15,-0.32634268042328024,0.28667884338624305,0.5327777777777778,0.4672222222222222,-0.398983333333334,-2.995674533333333,2.596691199999998
199,US,1980,20,-0.2698358700000002,0.3904433341666667,0.45999999999999996,0.5349999999999999,1.095832599999999,-2.3729467000000013,3.4687793000000005
199,US,1990,18,-0.5531667444444444,0.2515471888888888,0.5814814814814815,0.412962962962963,-1.78824611111111,-4.159332999999999,2.3710868888888887
199,US,2000,18,-0.41503020000000007,0.26893817724867725,0.6447751322751323,0.3496693121693122,-1.0270058888888893,-3.278971444444444,2.251965555555555
199,US,2010,16,-0.35807173700396844,0.18736519384920652,0.5764384920634921,0.40949900793650795,-1.405128875,-2.9901823750000016,1.5850535000000017
199,US,2020,9,-0.17255059259259242,0.16464822222222247,0.6296296296296295,0.37037037037037035,-0.023707111111109864,-0.5176517777777774,0.4939446666666675
2,US,1930,2,-0.06575399999999987,0.03806800000000007,0.6041666666666666,0.3958333333333333,-0.33070799999999867,-0.4549119999999989,0.1242040000000002
2,US,1940,23,-0.11571511842650105,0.18974564906832295,0.3778467908902691,0.606935817805383,0.3948490434782605,-0.9069783478260873,1.3018273913043479
2,US,1950,23,-0.3132155106970324,0.3503599622498273,0.46273291925465837,0.5329192546583851,-0.24715382608695743,-2.7667233043478263,2.5195694782608684
2,US,1960,352,-0.5342248385371573,0.21603843701749648,0.6690137987012986,0.3259751533189033,-1.412380130681818,-2.4894845340909093,1.0771044034090913
2,US,1970,515,-0.6637728828972106,0.20035060337031899,0.7330104792726152,0.2641824626290646,-3.8115002058252423,-5.073055506796116,1.2615553009708738
